X,Y,FID,OBJECTID,ID,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,COUNTY,FIPS,NAICSCODE,NAICSDESCR,LONGITUDE,LATITUDE,GEOPREC,PHONELOC,STATE_ID,FDID,LEVEL_,SPECIALTY,EMSLICENSE,FRST,PERM_ID,GNIS_ID,EMERGTEL,TELEPHONE,EMERPHONE,DIRECTIONS,EMERGTITLE,NAME,OWNER,GlobalID
-8626035.763,4500260.515,31539,30733,10511773,5811 IRON BRIDGE ROAD,NOT AVAILABLE,RICHMOND,VA,23234,5219,CHESTERFIELD,51041,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4889977,37.4374654,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{5FB63A18-5D92-46A0-B0B5-BEEEBBB12ED4},2331863,NOT AVAILABLE,(804) 748-1360,NOT AVAILABLE,ON THE SE SIDE OF IRON BRIDGE ROAD ACROSS FROM THE COUNTRY MANOR LANE AND IRON BRIDGE ROAD INTERSECTION.,NOT AVAILABLE,CHESTERFIELD FIRE AND EMERGENCY MEDICAL SERVICES STATION 11 - DALE,NOT AVAILABLE,53e6837b-2fd4-4715-8304-0acb074afd1e
-8635689.952,4504173.037,31540,30734,10511772,2101 ADKINS ROAD,NOT AVAILABLE,RICHMOND,VA,23236,3820,CHESTERFIELD,51041,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.5757227,37.4653674,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{B494A2E5-176A-4117-BDEC-9BFE53ED8772},2331862,NOT AVAILABLE,(804) 748-1360,NOT AVAILABLE,ON THE NE SIDE OF ADKINS ROAD ACROSS FROM THE CASTLE GLEN TERRACE AND ADKINS ROAD INTERSECTION.,NOT AVAILABLE,CHESTERFIELD FIRE AND EMERGENCY MEDICAL SERVICES STATION 10 - WAGSTAFF,NOT AVAILABLE,5d69651b-d0ad-4c03-8a3b-c9be622a9b67
-8632176.935,4509104.254,31541,30735,10511771,8001 BUFORD COURT,NOT AVAILABLE,RICHMOND,VA,23235,5260,CHESTERFIELD,51041,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.5441648,37.5005193,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{A997D30B-40EA-4E88-B96D-BE74034ABEF9},2331861,NOT AVAILABLE,(804) 748-1360,NOT AVAILABLE,LESS THEN 0.1 MILES SE OF THE BUFORD ROAD AND BUFORD COURT-INTERSECTION AT THE SE END OF BURFORD COURT.,NOT AVAILABLE,CHESTERFIELD FIRE AND EMERGENCY MEDICAL SERVICES STATION 9 - BUFORD,NOT AVAILABLE,518c477b-0362-4c7b-82db-c445faff54e8
-8624880.506,4471220.114,31542,30736,10511770,21500 PICKETT AVENUE,NOT AVAILABLE,MATOACA,VA,23803,8040,CHESTERFIELD,51041,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4786198,37.2300402,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{2C6989F1-2EE6-430F-B58D-25AC7700CBC1},2331860,NOT AVAILABLE,(804) 748-1360,NOT AVAILABLE,ON THE WEST SIDE OF PICKETT AVENUE ACROSS FROM THE FITZHUGH STREET AND PICKETT AVENUE INTERSECTION.,NOT AVAILABLE,CHESTERFIELD FIRE AND EMERGENCY MEDICAL SERVICES STATION 8 - MATOACA,NOT AVAILABLE,35ee9f26-7801-4778-9057-98758afe8c21
-8630822.635,4504466.06,31543,30737,10511769,7541 HULL STREET ROAD,NOT AVAILABLE,RICHMOND,VA,23235,5809,CHESTERFIELD,51041,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.5319989,37.4674566,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{CDD8E789-3984-456B-A707-7EA118D21B88},2075518,NOT AVAILABLE,(804) 748-1360,NOT AVAILABLE,ON THE SOUTH SIDE OF HULL STREET ROAD MORE THEN 0.2 MILES LESS THEN 0.3 MILES NE OF THE POCOSHOCK BOULEVARD AND HULL STREET ROAD INTERSECTION.,NOT AVAILABLE,CHESTERFIELD FIRE AND EMERGENCY MEDICAL SERVICES STATION 2 - MANCHESTER,NOT AVAILABLE,cfc99f27-24c2-4781-aea8-1f525b610764
-8626945.098,4512582.171,31544,30738,10511767,5327 FOREST HILL AVENUE,NOT AVAILABLE,RICHMOND,VA,23225,2511,RICHMOND (CITY),51760,621910,"RESCUE SERVICES, MEDICAL",-77.4971664,37.5253014,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,{7028FBA8-E8BC-4348-A611-F534600313E9},2331874,NOT AVAILABLE,(804) 330-2574,NOT AVAILABLE,LESS THEN 0.1 MILES SE OF LEICESTER ROAD AND FOREST HILL AVENUE ON THE SW SIDE OF FOREST HILL AVENUE.,NOT AVAILABLE,FOREST VIEW VOLUNTEER RESCUE SQUAD STATION 1,NOT AVAILABLE,5e4161cd-683d-46d3-ae7a-738c82e56bea
-8630731.503,4619840.377,31545,30739,10573199,5700 GENERAL SEMMES ROAD,NOT AVAILABLE,FREDERICKSBURG,VA,22407,6010,SPOTSYLVANIA,51177,922160,FIRE AND RESCUE SERVICE,-77.5311802,38.285529,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,95A2C932-A4C5-4ED6-B7A4-E2F41AAAED16,2075170,NOT AVAILABLE,(540) 507-7968,NOT AVAILABLE,LOCATED ON THE SOUTH SIDE OF GENERAL SEMMES ROAD BETWEEN SALEM CHURCH ROAD AND OLD SALEM CHURCH ROAD.,NOT AVAILABLE,CHANCELLOR VOLUNTEER FIRE AND RESCUE FIRE COMPANY 6 / CHANCELLOR VOLUNTEER FIRE AND RESCUE RESCUE STATION 6,NOT AVAILABLE,9b7e2d4c-68c4-4d86-a977-da31bf5688d4
-8634756.182,4620331.457,31546,30740,10573198,7030 HARRISON ROAD,NOT AVAILABLE,FREDERICKSBURG,VA,22407,6493,SPOTSYLVANIA,51177,621910,"RESCUE SERVICES, MEDICAL",-77.5673345,38.2889916,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,{8A1BEB4A-D716-4CEA-B032-406B62E60B6A},2331747,NOT AVAILABLE,(540) 507-7948,NOT AVAILABLE,LOCATED ON THE SW SIDE OF HARRISON ROAD BETWEEN PLANK ROAD AND OLD PLANK ROAD.,NOT AVAILABLE,CHANCELLOR VOLUNTEER FIRE AND RESCUE - RESCUE STATION 5,NOT AVAILABLE,ad305945-0681-4b46-b3f1-d7b1f7effff9
-8598599.551,4625905.75,31547,30741,10524411,6060 RIVERVIEW DRIVE,NOT AVAILABLE,KING GEORGE,VA,22485,7495,KING GEORGE,51099,922160,FIRE AND RESCUE SERVICE,-77.242534,38.3282844,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,AE9E2274-AF1B-42FB-8C27-1ADE6620F2D1,2331706,NOT AVAILABLE,(540) 775-8900,NOT AVAILABLE,ON THE SW CORNER OF RIVERVIEW DRIVE AND 5TH STREET,NOT AVAILABLE,KING GEORGE FIRE AND RESCUE INCORPORATED COMPANY 3,NOT AVAILABLE,54e2940e-346a-47cd-94ba-adc69f8b4361
-8620497.694,4501512.266,31548,30742,10511725,5701 JEFFERSON DAVIS HIGHWAY,NOT AVAILABLE,RICHMOND,VA,23234,2245,CHESTERFIELD,51041,621910,"RESCUE SERVICES, MEDICAL",-77.4392484,37.4463934,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(804) 748-6122,NOT AVAILABLE,MORE THEN 0.1 MILES LESS THEN 0.2 MILES NORTH OF THE VA 150 HIGHWAY AND JEFFERSON DAVIS HIGHWAY INTERSECTION ON THE EAST SIDE OF THE JEFFERSON DAVIS HIGHWAY.,NOT AVAILABLE,BENSLEY - BERMUDA VOLUNTEER RESCUE SQUAD - NORTH STATION,NOT AVAILABLE,f2dabce3-c5c1-4e05-abe9-952900c8e0fd
-8558218.593,4509001.467,31549,30743,10505031,16440 ELTHAM ROAD,NOT AVAILABLE,LANEXA,VA,23089,5226,NEW KENT,51127,922160,FIRE AND RESCUE SERVICE,-76.8797857,37.4997867,ONENTITY,YES,NOT AVAILABLE,12703,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{30225ABD-F1A2-4222-89E1-7ACD680306B2},2331878,NOT AVAILABLE,(804) 843-2012,NOT AVAILABLE,LOCATED ON THE NW SIDE OF ELTHAM ROAD BETWEEN NEW KENT HIGHWAY AND STAGE ROAD.,NOT AVAILABLE,NEW KENT FIRE - RESCUE STATION 3,NOT AVAILABLE,ef924005-3ac6-4218-b5bf-984526c3371b
-8686976.705,4592972.067,31550,30744,10505000,737 FIREHOUSE DRIVE,NOT AVAILABLE,LOUISA,VA,23093,5805,LOUISA,51109,922160,AMBULANCE AND FIRE SERVICE COMBINED,-78.0364395,38.0958288,ONENTITY,YES,NOT AVAILABLE,10906,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,D0F87F6C-EC7E-463D-9951-5DD4F3C7B376,2331668,NOT AVAILABLE,(540) 967-0868,NOT AVAILABLE,ON THE NW SIDE OF FIREHOUSE DRIVE BETWEEN POPLAR DRIVE AND HICKORY CREEK ROAD.,NOT AVAILABLE,TREVILIANS VOLUNTEER FIRE DEPARTMENT,NOT AVAILABLE,2048ed41-97e3-4538-8660-00bb646674f6
-8672612.897,4580905.477,31551,30745,10504999,201 EAST 1ST STREET,NOT AVAILABLE,MINERAL,VA,23117,N/A,LOUISA,51109,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.9074072,38.0104735,ONENTITY,YES,NOT AVAILABLE,10905,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,F7DB05CF-7A9A-469A-89B1-9A65AF2C7FA8,2331662,NOT AVAILABLE,(540) 894-5660,NOT AVAILABLE,ON SOUTH SIDE OF EAST 1ST STREET DIRECTLY ACROSS FROM US-522.,NOT AVAILABLE,MINERAL VOLUNTEER FIRE DEPARTMENT,NOT AVAILABLE,22ec37ba-6371-45af-823f-7e4e922a2c72
-8682757.874,4582408.333,31552,30746,10504998,300 EAST MAIN STREET,NOT AVAILABLE,LOUISA,VA,23093,6516,LOUISA,51109,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.9985411,38.0211097,ONENTITY,YES,NOT AVAILABLE,10904,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{9A47599C-2DF4-4E28-835D-D68D63C42265},2075314,NOT AVAILABLE,(540) 967-1330,NOT AVAILABLE,ON THE SOUTH CORNER OF THE LYDE AVENUE AND EAST MAIN STREET INTERSECTION.,NOT AVAILABLE,LOUISA VOLUNTEER FIRE DEPARTMENT,NOT AVAILABLE,458a2e2f-b96c-4039-a70e-c7a0e79c38a8
-8596805.794,4519196.917,31553,30747,10504942,6229 MCCLELLAN ROAD,NOT AVAILABLE,MECHANICSVILLE,VA,23111,6806,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.2264204,37.5724126,ONENTITY,YES,NOT AVAILABLE,8512,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{C968B0AB-13A7-438D-8C20-119031F54C54},2075385,NOT AVAILABLE,(804) 365-4912,NOT AVAILABLE,WEST SIDE OF MCCLELLAN ROAD BETWEEN KELLY OAK DRIVE AND BLACK CREEK DRIVE,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - BLACK CREEK VOLUNTEER FIRE STATION 12,NOT AVAILABLE,e8ef90c4-399e-41cb-9a3c-5925fef8fbfe
-8637387.641,4543529.108,31554,30748,10504941,12300 FARRINGTON ROAD,NOT AVAILABLE,ASHLAND,VA,23005,7172,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.5909733,37.7454537,ONENTITY,YES,NOT AVAILABLE,8511,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{63A932DF-937D-4C57-A9B2-30517B88A152},2075384,NOT AVAILABLE,(804) 365-4911,NOT AVAILABLE,ON THE EAST SIDE OF FARRINGTON ROAD ABOUT 0.1 MILES NE OF US-33.,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - FARRINGTON VOLUNTEER FIRE STATION 11,NOT AVAILABLE,0652c7bc-7591-4da1-b2a2-20285c57de48
-8647262.144,4540568.296,31555,30749,10504939,11445 ROCKVILLE ROAD,NOT AVAILABLE,ROCKVILLE,VA,23146,1811,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.6796775,37.7244192,ONENTITY,YES,NOT AVAILABLE,8509,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{04092871-AC2D-467E-BF3F-455A4279CBF8},2075382,NOT AVAILABLE,(804) 365-4909,NOT AVAILABLE,WEST SIDE OF ROCKVILLE ROAD BETWEEN DOGWOOD TRAIL ROAD AND FRANKLIN HILLS DRIVE,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - ROCKVILLE VOLUNTEER FIRE STATION 9,NOT AVAILABLE,e0854160-dd9e-40c5-942c-4a9eacf9d69c
-8613023.337,4522756.832,31556,30750,10504937,7161 STONEWALL PARKWAY,NOT AVAILABLE,MECHANICSVILLE,VA,23111,1158,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.3721051,37.5977546,ONENTITY,YES,NOT AVAILABLE,8507,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{51A3B077-A7BC-4332-8F79-B75D5C4A2725},2331912,NOT AVAILABLE,(804) 365-4907,NOT AVAILABLE,LOCATED ON THE NW SIDE OF STONEWALL PARKWAY BETWEEN OVERLOOK DRIVE AND JENNIFER LANE,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - MECHANICSVILLE VOLUNTEER FIRE STATION 7,NOT AVAILABLE,506000ba-cc45-4cd6-b50a-cb95bb5fddaa
-8614174.602,4532349.487,31557,30751,10504936,9634 CHAMBERLAYNE ROAD,NOT AVAILABLE,MECHANICSVILLE,VA,23116,3902,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.3824471,37.6659987,ONENTITY,YES,NOT AVAILABLE,8506,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{45935509-977D-448A-93B5-3927987CEF17},2075379,NOT AVAILABLE,(804) 365-4906,NOT AVAILABLE,EAST SIDE OF CHAMBERLAYNE ROAD BETWEEN KIRBY COVE LANE AND CROWN COLONY PARKWAY,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - HENRY VOLUNTEER FIRE STATION 6,NOT AVAILABLE,f9f682ff-dd62-475b-8513-238bc17c6b47
-8623356.045,4558277.846,31558,30752,10504934,16243 WASHINGTON HIGHWAY,NOT AVAILABLE,DOSWELL,VA,23047,1814,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4649254,37.8501446,ONENTITY,YES,NOT AVAILABLE,8504,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,EECC692E-A130-4AC3-BA24-4134B5AEBF56,2075377,NOT AVAILABLE,(804) 365-4904,NOT AVAILABLE,WEST SIDE OF WASHINGTON HIGHWAY ABOUT 0.1 MILES NORTH OF PLEASANTS CIRCLE,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - DOSWELL VOLUNTEER FIRE DEPARTMENT STATION 4,NOT AVAILABLE,db8527c3-3ee7-4154-89ed-c8f58bc67369
-8600331.824,4528941.554,31559,30753,10504933,4428 MECHANICSVILLE TURNPIKE,NOT AVAILABLE,MECHANICSVILLE,VA,23111,6401,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.2580953,37.6417611,ONENTITY,YES,NOT AVAILABLE,8503,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,438DD695-8C15-4EB5-B2C8-75408E31AAA6,2075376,NOT AVAILABLE,(804) 365-4903,NOT AVAILABLE,NW CORNER OF MECHANICSVILLE TURNPIKE AND NEW BETHESDA ROAD,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - EASTERN HANOVER VOLUNTEER FIRE STATION 3,NOT AVAILABLE,d22df094-3a68-44b7-a619-14862ebe1627
-8602807.7,4427061.15,31560,30754,10505198,20169 PRINCETON ROAD,NOT AVAILABLE,STONY CREEK,VA,23882,3643,SUSSEX,51183,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.2803364,36.9135323,ONENTITY,YES,NOT AVAILABLE,18305,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,D5351265-3D36-4DAF-828D-491CA8421D53,2331727,NOT AVAILABLE,(434) 246-8114,NOT AVAILABLE,LOCATED ON THE NW CORNER OF PRINCETON ROAD AND COURTHOUSE ROAD.,NOT AVAILABLE,SUSSEX COURTHOUSE VOLUNTEER FIRE DEPARTMENT,NOT AVAILABLE,62267d63-81a2-4cd1-bb69-01062b075d2e
-8613962.714,4649026.62,31561,30755,10505190,3528 JEFFERSON DAVIS HIGHWAY,NOT AVAILABLE,STAFFORD,VA,22554,4707,STAFFORD,51179,922160,FIRE AND RESCUE SERVICE,-77.3805436,38.4910343,ONENTITY,YES,NOT AVAILABLE,17910,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,4824B0CB-ADCD-4232-9950-F6A450C4BBA3,2075189,NOT AVAILABLE,(540) 720-3288,NOT AVAILABLE,LOCATED ON THE SE SIDE OF JEFFERSON DAVIS HIGHWAY BETWEEN KINGS CREST DRIVE AND LITTLE FOREST CHURCH ROAD.,NOT AVAILABLE,STAFFORD COUNTY FIRE AND RESCUE DEPARTMENT FIRE AND RESCUE STATION 10 - POTOMAC HILLS,NOT AVAILABLE,301110ac-4dcc-4dd0-a757-eacc1853abd3
-8613314.143,4622166.961,31562,30756,10505188,12 NEWTON ROAD,NOT AVAILABLE,FALMOUTH,VA,22405,3628,STAFFORD,51179,922160,FIRE AND RESCUE SERVICE,-77.3747174,38.3019323,ONENTITY,YES,NOT AVAILABLE,17907,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{11029366-8F48-4FBF-A458-265F3CBAAC1C},2331641,NOT AVAILABLE,(540) 371-1235,NOT AVAILABLE,LOCATED ON THE EAST SIDE OF NEWTON ROAD 0.1 MILE NORTH OF WHITE OAK ROAD.,NOT AVAILABLE,STAFFORD COUNTY FIRE AND RESCUE DEPARTMENT FIRE STATION 7 - WHITE OAK,NOT AVAILABLE,d01f84c5-8076-47d4-b87d-74353d5ecb20
-8634877.019,4636266.944,31563,30757,10505187,67 HARTWOOD CHURCH ROAD,NOT AVAILABLE,FREDERICKSBURG,VA,22406,4937,STAFFORD,51179,922160,FIRE AND RESCUE SERVICE,-77.56842,38.4012631,ONENTITY,YES,NOT AVAILABLE,17906,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,144E4202-BBAB-46B7-B3AC-982C5DEAEB61,2075185,NOT AVAILABLE,(540) 752-4322,NOT AVAILABLE,LOCATED ON THE EAST CORNER OF HARTWOOD CHURCH ROAD AND WARRENTON ROAD.,NOT AVAILABLE,STAFFORD COUNTY FIRE AND RESCUE DEPARTMENT FIRE AND RESCUE STATION 6 - HARTWOOD,NOT AVAILABLE,9b118d25-3203-4ac1-8e6a-d1e246e279cf
-8608608.765,4657863.683,31564,30758,10505090,18321 JEFFERSON DAVIS HIGHWAY,NOT AVAILABLE,TRIANGLE,VA,22172,1922,PRINCE WILLIAM,51153,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.3324483,38.5531423,ONENTITY,YES,NOT AVAILABLE,15303,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,DA634E8C-1F41-4EB3-A58B-DB438AB56FE5,2075251,NOT AVAILABLE,(703) 221-4242,NOT AVAILABLE,"LOCATED ON THE EAST SIDE OF JEFFERSON DAVIS HIGHWAY, LESS THEN 0.1 MILES NORTH OF BRADY'S HILL ROAD.",NOT AVAILABLE,DUMFRIES - TRIANGLE VOLUNTEER FIRE DEPARTMENT STATION 3,NOT AVAILABLE,89754d2e-bdd1-48d7-87a9-e81718dbd795
-8644320.529,4570924.357,31566,30760,10504932,16150 TRAINHAM ROAD,NOT AVAILABLE,BEAVERDAM,VA,23015,1301,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.6532525,37.939795,ONENTITY,YES,NOT AVAILABLE,8502,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{72573C63-3960-48F2-BC3B-FD99B2DF4D4B},2075375,NOT AVAILABLE,(804) 365-4902,NOT AVAILABLE,NORTH SIDE OF TRAINHAM ROAD BETWEEN 0.1 AND 0.2 MILES SE OF BEAVER DAM ROAD.,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - BEAVERDAM VOLUNTEER FIRE STATION 2,NOT AVAILABLE,ae035f64-2a00-4787-9ba2-e9c3de2648cc
-8625387.835,4545287.944,31567,30761,10504931,201 DUNCAN STREET,NOT AVAILABLE,ASHLAND,VA,23005,1903,HANOVER,51085,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.4831772,37.7579463,ONENTITY,YES,NOT AVAILABLE,8501,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{7A38DFFB-57EA-4482-B6B0-E5EACDE9F2EC},2075374,NOT AVAILABLE,(804) 365-4901,NOT AVAILABLE,EAST CORNER OF HANOVER AVENUE AND DUNCAN STREET.,NOT AVAILABLE,HANOVER COUNTY FIRE AND EMERGENCY MEDICAL SERVICES - ASHLAND VOLUNTEER FIRE DEPARTMENT STATION 1,NOT AVAILABLE,87fd2327-bb5a-4e8a-a185-9fa3a4025554
-8516165.451,4511339.882,31568,30762,10504913,7598 DUTTON ROAD,NOT AVAILABLE,GLOUCESTER,VA,23061,N/A,GLOUCESTER,51073,922160,FIRE AND RESCUE SERVICE,-76.5020159,37.5164504,ONENTITY,YES,NOT AVAILABLE,7310,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,5E80E5EE-C1B4-44E1-9A37-B4E76DD071E9,2086281,NOT AVAILABLE,(804) 693-3674,NOT AVAILABLE,ON SW SIDE OF DUTTON ROAD BETWEEN HARCUM ROAD AND HELLNECK ROAD.,NOT AVAILABLE,GLOUCESTER VOLUNTEER FIRE AND RESCUE STATION 4,NOT AVAILABLE,8f8cd0a6-cfb7-4bb7-aeb1-66cfb3bb5126
-8644094.575,4642782.772,31569,30763,10504871,14276 GOLDVEIN ROAD,NOT AVAILABLE,GOLDVEIN,VA,22720,1802,FAUQUIER,51061,922160,FIRE AND RESCUE SERVICE,-77.6512227,38.4471194,ONENTITY,YES,NOT AVAILABLE,6108,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,E53ED94E-88DD-4EA6-95C7-7E939FD70625,2075399,NOT AVAILABLE,(540) 752-4772,NOT AVAILABLE,"ON THE SW SIDE OF GOLDVEIN ROAD, LESS THEN 0.10 MILE SE OF BLACKWELLS MILL ROAD.",NOT AVAILABLE,GOLDVEIN VOLUNTEER FIRE AND RESCUE COMPANY 8,NOT AVAILABLE,82d42269-f8f4-4637-b656-84d77ad6ca6c
-8557241.308,4569727.264,31570,30764,10504863,620 AIRPORT ROAD,NOT AVAILABLE,TAPPAHANNOCK,VA,22560,N/A,ESSEX,51057,922160,AMBULANCE AND FIRE SERVICE COMBINED,-76.8710066,37.9313136,ONENTITY,YES,NOT AVAILABLE,5701,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,6F39952E-18E6-42CC-99F9-275B35078B1B,2075424,NOT AVAILABLE,(804) 443-2111,NOT AVAILABLE,ON EAST SIDE OF AIRPORT ROAD BETWEEN ESSEX GARDEN AND DAVIS STREET.,NOT AVAILABLE,TAPPAHANNOCK - ESSEX VOLUNTEER FIRE DEPARTMENT STATION 1,NOT AVAILABLE,53323696-49a6-413c-9062-3022d400d801
-8636475.189,4427492.378,31571,30765,10504862,25813 COURTHOUSE ROAD,NOT AVAILABLE,STONY CREEK,VA,23882,N/A,DINWIDDIE,51053,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.5827766,36.9166295,ONENTITY,YES,NOT AVAILABLE,5305,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,{54F51757-A417-4545-A2D7-A63AFD499D31},2075471,NOT AVAILABLE,(804) 478-4949,NOT AVAILABLE,LOCATED ON THE EAST CORNER OF COURTHOUSE ROAD AND BOLSTER ROAD.,NOT AVAILABLE,OLD HICKORY VOLUNTEER FIRE DEPARTMENT STATION 5,NOT AVAILABLE,60447bfd-8f21-4911-b024-f45062125bea
-8651914.322,4436954.792,31572,30766,10504860,10507 DOYLE BOULEVARD,NOT AVAILABLE,MCKENNEY,VA,23872,2548,DINWIDDIE,51053,922160,AMBULANCE AND FIRE SERVICE COMBINED,-77.7214687,36.9845594,ONENTITY,YES,NOT AVAILABLE,5303,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,50DA474D-B99A-4DD7-951D-128690C76A08,2075469,NOT AVAILABLE,(804) 478-4661,NOT AVAILABLE,"LOCATED ON THE SW SIDE OF DOYLE BOULEVARD, BETWEEN GLENWOOD AVENUE AND 4TH STREET.",NOT AVAILABLE,MCKENNEY VOLUNTEER FIRE DEPARTMENT STATION 3,NOT AVAILABLE,60d662ad-58bb-49b2-8f80-09611a5757e8
-8693646.004,4643432.213,31573,30767,10504850,18230 BIRMINGHAM ROAD,NOT AVAILABLE,CULPEPER,VA,22701,6902,CULPEPER,51047,922160,FIRE AND RESCUE SERVICE,-78.0963508,38.4516884,ONENTITY,YES,NOT AVAILABLE,4707,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,AB3C178D-59B9-40A5-A55B-0CA0219CB82D,2075458,NOT AVAILABLE,(540) 547-3747,NOT AVAILABLE,"LOCATED ON THE WEST SIDE OF BIRMINGHAM ROAD, APPROXIMATELY. 0.1 MILES NW OF JAMES MONROE HIGHWAY.",NOT AVAILABLE,REVA VOLUNTEER FIRE AND RESCUE DEPARTMENT,NOT AVAILABLE,cde393ff-9bda-44ae-bed2-0a4248d5d7ad
