X,Y,SHELTER_ID,SHELTER_NAME,ADDRESS_1,CITY,COUNTY_PARISH,FIPS_CODE,STATE,ZIP,MAIL_ADDR_SAME_AS_PHYS_ADDR,MAILING_ADDRESS_1,MAILING_ADDRESS_2,MAILING_CITY,MAILING_COUNTY_PARISH,MAILING_STATE,MAILING_ZIP,FACILITY_USAGE_CODE,EVACUATION_CAPACITY,POST_IMPACT_CAPACITY,ADA_COMPLIANT,WHEELCHAIR_ACCESSIBLE,PET_ACCOMMODATIONS_CODE,PET_ACCOMMODATIONS_DESC,GENERATOR_ONSITE,SELF_SUFFICIENT_ELECTRICITY,LATITUDE,LONGITUDE,IN_100_YR_FLOODPLAIN,IN_500_YR_FLOODPLAIN,IN_SURGE_SLOSH_AREA,PRE_LANDFALL_SHELTER,SHELTER_CODE,ORG_ORGANIZATION_ID,ORG_ORGANIZATION_NAME,ORG_MAIN_PHONE,ORG_FAX,ORG_EMAIL,ORG_HOTLINE_PHONE,ORG_OTHER_PHONE,ORG_ADDRESS,ORG_CITY,ORG_STATE,ORG_ZIP,ORG_POC_NAME,ORG_POC_PHONE,ORG_POC_AFTER_HOURS_PHONE,ORG_POC_EMAIL,ORG_HOURS_OF_OPERATION,POPULATION_CODE,INCIDENT_ID,SHELTER_STATUS_CODE,SHELTER_OPEN_DATE,SHELTER_CLOSED_DATE,REPORTING_PERIOD,GENERAL_POPULATION,MEDICAL_NEEDS_POPULATION,OTHER_POPULATION,OTHER_POPULATION_DESCRIPTION,TOTAL_POPULATION,PET_POPULATION,INCIDENT_NUMBER,INCIDENT_NAME,INCIDENT_CODE,OBJECTID,SCORE,STATUS,MATCH_TYPE,LOC_NAME,GEOX,GEOY,FACILITY_TYPE,SUBFACILITY_CODE,DATA_SOURCE_ID
-82.74913027,36.86833935,349172,J. W. Adams Combined School,10824 Orby Cantrell Hwy.,BIG STONE GAP,WISE,,VA,24279,YES,,,,,,,BOTH,2000,1000,,YES,,,NO,NO,36.86833935,-82.74913027,NO,,NO,,,121633,MOUNTAIN EMPIRE CHAPTER,,,,,,14298 LEE HIGHWAY,BRISTOL,VA,24202,,,,,8-4:30,,5089,CLOSED,2015/03/04 00:00:00+00,,OVERNIGHT,0,,,,0,,57415,Virginia 2/15 Winter Storm,UNK,65025,67,T,A,Street,-82.74913027,36.86833935,SHELTER,GENPOPSHEL,101
-79.1806366,37.3823,349182,Chestnut Hill UMC,4660 Fort Ave.,FORT HILL,LYNCHBURG CITY,,VA,24502,YES,,,,,,,BOTH,323,161,,,,,,,37.3823,-79.1806366,NO,,NO,,,121485,HISTORIC VIRGINIA CHAPTER,,,,,,1007 SHEFFIELD DR.,LYNCHBURG,VA,24502,,,,,,,,CLOSED,,,,,,,,,,,,,65033,,,,GPS,-79.1806366,37.3823,SHELTER,GENPOPSHEL,101
-79.143683,37.407396,349183,Diamond Hill Baptist Church Annex,1415 Grace St.,LYNCHBURG,LYNCHBURG CITY,,VA,24504,YES,,,,,,,BOTH,58,29,,,,,,,37.407396,-79.143683,NO,,NO,,,121485,HISTORIC VIRGINIA CHAPTER,,,,,,1007 SHEFFIELD DR.,LYNCHBURG,VA,24502,,,,,,,,CLOSED,,,,,,,,,,,,,65034,,,,GPS,-79.143683,37.407396,SHELTER,GENPOPSHEL,101
-80.57143823,37.13235342,349219,Presbyterian Church of Radford,201 4th Street,RADFORD,RADFORD,,VA,24141,YES,,,,,,,BOTH,140,70,,,,,,,37.13235342,-80.57143823,NO,,NO,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,616-A West Main Street,RADFORD,VA,24141,,,,,,,,CLOSED,,,,,,,,,,,,,65069,100,M,A,Street,-80.57143823,37.13235342,SHELTER,GENPOPSHEL,101
-79.2999394,37.8719208,349532,Fairfield Elementary School,20 Fairfield School Rd.,FAIRFIELD,ROCKBRIDGE,,VA,24435,YES,,,,,,,BOTH,285,142,,YES,,,NO,NO,37.8719208,-79.2999394,NO,,NO,,,121280,CENTRAL VIRGINIA CHAPTER,,,,,,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903,,,,,5-Aug,,,CLOSED,,,,,,,,,,,,,65367,,,,GPS,-79.2999394,37.8719208,SHELTER,GENPOPSHEL,101
-78.4662903,38.0756515,349530,Crosslite Community Church,1420 Old Brook Rd.,CHARLOTTESVLE,CHARLOTTESVILLE CITY,,VA,22901,YES,,,,,,,BOTH,113,56,,YES,,,NO,NO,38.0756515,-78.4662903,,,NO,,,121280,CENTRAL VIRGINIA CHAPTER,,,,,,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903,,,,,5-Aug,,,CLOSED,,,,,,,,,,,,,65404,,,,GPS,-78.4662903,38.0756515,SHELTER,GENPOPSHEL,101
-80.2368,37.1987,349557,Seneca Baptist Church,8572 Roanoke Road,ELLISTON,ROANOKE,,VA,24087,YES,,,,,,,BOTH,200,100,,YES,,,NO,NO,37.1987,-80.2368,,,,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,10 Hickok Street,CHRISTIANSBURG,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,65470,,,,GPS,-80.2368,37.1987,SHELTER,GENPOPSHEL,101
-80.4929516,37.2980836,349556,Newport Recreation Center,434 Bluegrass Trail,NEWPORT,GILES,,VA,24128,YES,,,,,,,BOTH,200,100,,NO,,,NO,NO,37.2980836,-80.4929516,NO,,NO,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,10 Hickok Street,CHRISTIANSBURG,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,65472,,,,GPS,-80.4929516,37.2980836,SHELTER,GENPOPSHEL,101
-80.4173,37.1141999,349559,Cross Pointe Conference Center,900 Life Drive,CHRISTIANSBURG,MONTGOMERY,,VA,24073,YES,,,,,,,BOTH,250,125,,YES,,,YES,NO,37.1141999,-80.4173,NO,,NO,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,10 Hickok Street,CHRISTIANSBURG,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,65473,,,,GPS,-80.4173,37.1141999,SHELTER,GENPOPSHEL,101
-80.4095,37.1507999,349558,Our Saviour Lutheran Church,1845 Cambria St,CHRISTIANSBURG,MONTGOMERY,,VA,24073,YES,,,,,,,BOTH,107,53,,YES,,,NO,NO,37.1507999,-80.4095,,,,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,10 Hickok Street,CHRISTIANSBURG,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,65475,,,,GPS,-80.4095,37.1507999,SHELTER,GENPOPSHEL,101
-80.6876489,37.0848322,349705,Valley Harvest Ministries,1 Harvest Place,DUBLIN,PULASKI,,VA,24084,YES,,,,,,,BOTH,100,50,,YES,,,NO,NO,37.0848322,-80.6876489,,,,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,10 Hickok Street,CHRISTIANSBURG,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,65620,,,,GPS,-80.6876489,37.0848322,SHELTER,GENPOPSHEL,101
-80.729756,37.019005,349706,Max Creek Baptist Church,3000 Old Rt. 100 Road,PULASKI,PULASKI,,VA,24301,YES,,,,,,,BOTH,500,250,,,,,NO,NO,37.019005,-80.729756,,,,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,10 Hickok Street,CHRISTIANSBURG,VA,24073,,,,,,,5079,CLOSED,2015/02/19 00:00:00+00,2015/02/19 00:00:00+00,OVERNIGHT,0,,,,0,,VA0215-02,E VA 02/15 Blizzard - PULASKI,UNK,65621,,,,GPS,-80.729756,37.019005,SHELTER,GENPOPSHEL,101
-79.5715822,37.6535059,349707,Carilion Stonewall Jackson Hospital,1 Health Circle,LEXINGTON,ROCKBRIDGE,,VA,24450,NO,,,,,,,BOTH,100,50,,,,,,,37.6535059,-79.5715822,,,,,,121280,CENTRAL VIRGINIA CHAPTER,,,,,,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903,,,,,5-Aug,,3714,CLOSED,2013/03/06 00:00:00+00,,OVERNIGHT,0,,,,0,,VA0313-01,03/06/2013 VA 03/13 Blizzard - VIRGINIA MOUNTAIN REGION,UNK,65622,,,,GPS,-79.5715822,37.6535059,SHELTER,GENPOPSHEL,101
-81.4056433,36.6549803,349738,Grayson Highland School,6459 Troutdale Hwy,TROUT DALE,GRAYSON,,VA,24378,YES,,,,,,,BOTH,48,24,,,,,,,36.6549803,-81.4056433,NO,,NO,,,122103,Woods River Chapter,2762362891,2762363595,,,,244 Beeline Dr.,Galax,VA,24333,,,,,9am - 4pm,,,CLOSED,,,,,,,,,,,,,65655,,,,GPS,-81.4056433,36.6549803,SHELTER,GENPOPSHEL,101
-80.614682,37.205553,349888,Parrott Church of God,8020 Church Hill Lane,PARROTT,PULASKI,,VA,24132,YES,,,,,,,BOTH,50,25,,YES,,,NO,NO,37.205553,-80.614682,,,,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,10 Hickok Street,CHRISTIANSBURG,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,65914,,,,GPS,-80.614682,37.205553,SHELTER,GENPOPSHEL,101
-80.417991,37.175877,350107,Fieldstone United Methodist Church,3385 North Franklin Street,CHRISTIANSBURG,MONTGOMERY,,VA,24073,YES,,,,,,,BOTH,300,150,,YES,,,NO,NO,37.175877,-80.417991,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66023,,,,GPS,-80.417991,37.175877,SHELTER,GENPOPSHEL,101
-80.7948904,36.999183,350108,Draper Valley Baptist Church,3208 Lee Highway,DRAPER,PULASKI,,VA,24324,YES,,,,,,,BOTH,150,75,,YES,,,,NO,36.999183,-80.7948904,NO,,NO,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66025,,,,GPS,-80.7948904,36.999183,SHELTER,GENPOPSHEL,101
-80.453141,37.1717831,350290,GraceLife Baptist Church,1640 Peppers Ferry Road,CHRISTIANSBURG,MONTGOMERY,,VA,24073,NO,P. O. Box 701,,CHRISTIANSBURG,,VA,24068,BOTH,427,213,,YES,,,,NO,37.1717831,-80.453141,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66202,,,,GPS,-80.453141,37.1717831,SHELTER,GENPOPSHEL,101
-80.4111999,37.1287,350289,Christiansburg Presbyterian Church,107 West Main Streeet,CHRISTIANSBURG,MONTGOMERY,,VA,24073,YES,,,,,,,BOTH,210,105,,YES,,,NO,NO,37.1287,-80.4111999,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66204,,,,GPS,-80.4111999,37.1287,SHELTER,GENPOPSHEL,101
-80.5868,37.2122,350332,Blue Ridge Christian Camp,1751 Sterling Drive,BLACKSBURG,MONTGOMERY,,VA,24060,NO,P. O. Box 428,,MC COY,,VA,24111,BOTH,100,50,,,,,,,37.2122,-80.5868,NO,,NO,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66245,,,,GPS,-80.5868,37.2122,SHELTER,GENPOPSHEL,101
-80.5932792,37.2159981,350333,Community Christian Church,6030 Centennial Road,MC COY,MONTGOMERY,,VA,24111,NO,P. O. Box 387,,MC COY,,VA,24111,BOTH,180,90,,YES,,,NO,NO,37.2159981,-80.5932792,NO,,NO,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66247,,,,GPS,-80.5932792,37.2159981,SHELTER,GENPOPSHEL,101
-79.9415549,37.266606,350432,St. John's Episcopal Church,1 Mountain Avenue SW,ROANOKE,ROANOKE CITY,,VA,24016,NO,PO Box 257,,ROANOKE,,,24016,BOTH,75,37,,YES,,,NO,NO,37.266606,-79.9415549,,,,,,121758,Roanoke Valley Chapter,,,,,,"352 CHURCH AVE, SW",Roanoke,VA,24016,,,,,8am - 5pm ET,,,CLOSED,,,,,,,,,,,,,66345,,,,GPS,-79.9415549,37.266606,SHELTER,GENPOPSHEL,
-79.9920786,37.78504,350433,Covington High School,606 S Lexington Avenue,COVINGTON,COVINGTON CITY,,VA,24426,YES,,,,,,,BOTH,225,112,,,,,,,37.78504,-79.9920786,,,,,,121758,Roanoke Valley Chapter,,,,,,"352 CHURCH AVE, SW",Roanoke,VA,24016,,,,,8am - 5pm ET,,,CLOSED,,,,,,,,,,,,,66346,,,,GPS,-79.9920786,37.78504,SHELTER,GENPOPSHEL,
-79.6616972,37.0798648,350434,Scruggs Fire Training Center,2130 Blue Water Dr,SCRUGGS,FRANKLIN,,VA,24121,YES,,,,,,,EVAC,125,0,,YES,,,YES,YES,37.0798648,-79.6616972,,,,,,121758,Roanoke Valley Chapter,,,,,,"352 CHURCH AVE, SW",Roanoke,VA,24016,,,,,8am - 5pm ET,,,CLOSED,,,,,,,,,,,,,66347,,,,GPS,-79.6616972,37.0798648,SHELTER,GENPOPSHEL,
-79.9481486,37.1131922,350435,Boones Mill Baptist Church,10 Whispering Creek Rd,BOONES MILL,FRANKLIN,,VA,24065,NO,PO Box 230,,BOONES MILL,,,24065,BOTH,300,150,,YES,,,NO,,37.1131922,-79.9481486,,,,,,121758,Roanoke Valley Chapter,,,,,,"352 CHURCH AVE, SW",Roanoke,VA,24016,,,,,8am - 5pm ET,,,CLOSED,,,,,,,,,,,,,66348,,,,GPS,-79.9481486,37.1131922,SHELTER,GENPOPSHEL,
-80.6833408,37.1057524,350562,Dublin United Methodist Church,424 East Main Street,DUBLIN,PULASKI,,VA,24084,NO,P. O. Box 577,,DUBLIN,,,24084,BOTH,450,225,,,,,,,37.1057524,-80.6833408,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,2018/09/12 00:00:00+00,,,0,,,,0,,,,,66475,,,,GPS,-80.6833408,37.1057524,SHELTER,GENPOPSHEL,
-80.4326521,37.1451383,350563,Gospel Light Baptist Church,1556 Gallimore Street,PRICES FORK,MONTGOMERY,,VA,24073,YES,,,,,,,BOTH,80,40,,YES,,,NO,NO,37.1451383,-80.4326521,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66477,,,,GPS,-80.4326521,37.1451383,SHELTER,GENPOPSHEL,
-80.642788,37.0465779,350567,Claytor Lake Aquatics Center,4100 Adventure Base Road,RADFORD,PULASKI,,VA,24141,NO,P. O. Box 7606,,ROANOKE,,,24019,BOTH,200,100,,,,,NO,NO,37.0465779,-80.642788,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66481,,,,GPS,-80.642788,37.0465779,SHELTER,GENPOPSHEL,
-80.8083769,37.087707,350569,Robinson Tract Community Center,4443 Robinson Tract Road,PULASKI,PULASKI,,VA,24301,YES,,,,,,,BOTH,160,80,,YES,,,NO,NO,37.087707,-80.8083769,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66482,,,,GPS,-80.8083769,37.087707,SHELTER,GENPOPSHEL,
-80.684387,37.08582,350570,Newbern Community Christian Church,5382 Grace Street,DUBLIN,PULASKI,,VA,24084,YES,,,,,,,BOTH,400,200,,YES,,,NO,NO,37.08582,-80.684387,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66483,,,,GPS,-80.684387,37.08582,SHELTER,GENPOPSHEL,
-79.822159,37.816382,350581,Clifton Forge Fire Department,701 Church St,CLIFTON FORGE,ALLEGHANY,,VA,24422,YES,,,,,,,BOTH,65,32,,YES,,,NO,NO,37.816382,-79.822159,,,,,,121758,Roanoke Valley Chapter,,,,,,"352 CHURCH AVE, SW",Roanoke,VA,24016,,,,,8am - 5pm ET,,,CLOSED,,,,,,,,,,,,,66494,,,,GPS,-79.822159,37.816382,SHELTER,GENPOPSHEL,
-77.9935682,38.4896692,350703,Culpeper Rescue Squad,1121 N Main Street,Culpeper,CULPEPER,,VA,22701,NO,Po Box 782,,CULPEPER,,,22701,BOTH,75,37,,,,,,,38.4896692,-77.9935682,NO,,NO,,,121280,Central Virginia Chapter,,,,,,1105 ROSE HILL DR,Charlottesville,VA,22903,,,,,5-Aug,,3893,CLOSED,2022/01/06 00:00:00+00,2022/01/10 00:00:00+00,MIDDAY,0,,,,0,,VA0613-01,06/10/2013 VA 06/13 Flood - CULPEPER,UNK,66615,,,,GPS,-77.9935682,38.4896692,SHELTER,GENPOPSHEL,
-80.5977,37.2192999,350761,Centennial Christian Church,6266 Centennial Road,MC COY,MONTGOMERY,,VA,24111,YES,,,,,,,BOTH,50,25,,YES,,,NO,NO,37.2192999,-80.5977,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66675,,,,GPS,-80.5977,37.2192999,SHELTER,GENPOPSHEL,101
-80.9594081,37.0734089,350762,Little Creek Fire Dept,10157 Little Creek Highway,BLAND,BLAND,,VA,24315,YES,,,,,,,BOTH,25,12,,YES,,,NO,NO,37.0734089,-80.9594081,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66676,,,,GPS,-80.9594081,37.0734089,SHELTER,GENPOPSHEL,101
-76.4744397,37.0507735,350848,Livingstone Monastery,1414 North Mallory,HAMPTON,NEWPORT NEWS CITY,,VA,23663,YES,,,,,,,POST,0,68,,,,,,,37.0507735,-76.4744397,,,,,,121463,Hampton Roads Chapter,,,,,,4905 W MERCURY RD,Newport News,VA,23605,,,,,5-Aug,,,CLOSED,,,,,,,,,,,,,66761,,,,GPS,-76.4744397,37.0507735,SHELTER,GENPOPSHEL,101
-76.631567,36.980631,350849,Trinity UMC,201 Cedar St,SMITHFIELD,ISLE OF WIGHT,,VA,23430,YES,,,,,,,POST,0,50,,,,,,,36.980631,-76.631567,,,,,,121463,Hampton Roads Chapter,,,,,,4905 W MERCURY RD,Newport News,VA,23605,,,,,5-Aug,,,CLOSED,,,,,,,,,,,,,66762,,,,GPS,-76.631567,36.980631,SHELTER,GENPOPSHEL,101
-76.7341469,36.806509,350851,Community Harvest Outreach,5 E Roberts Ave,WINDSOR,ISLE OF WIGHT,,VA,23487,YES,,,,,,,POST,0,20,,,,,,,36.806509,-76.7341469,,,,,,121463,Hampton Roads Chapter,,,,,,4905 W MERCURY RD,Newport News,VA,23605,,,,,5-Aug,,,CLOSED,,,,,,,,,,,,,66764,,,,GPS,-76.7341469,36.806509,SHELTER,GENPOPSHEL,101
-76.3918472,37.0505913,350989,Ivy Memorial Baptist Church,2200 Coliseum Dr,HAMPTON,HAMPTON CITY,,VA,23666,YES,,,,,,,POST,0,62,,,,,,,37.0505913,-76.3918472,,,,,,121463,Hampton Roads Chapter,,,,,,4905 W MERCURY RD,Newport News,VA,23605,,,,,5-Aug,,,CLOSED,,,,,,,,,,,,,66902,,,,GPS,-76.3918472,37.0505913,SHELTER,GENPOPSHEL,101
-80.426,37.234,351048,Luther Memorial Lutheran Church-Va.,600 Prices Fork Road,BLACKSBURG,MONTGOMERY,,VA,24060,YES,,,,,,,BOTH,250,125,,YES,,,NO,NO,37.234,-80.426,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66963,,,,GPS,-80.426,37.234,SHELTER,GENPOPSHEL,101
-80.8104701,37.3274865,351050,Narrows First Baptist Church,609 Wolf Street,NARROWS,GILES,,VA,24124,YES,,,,,,,BOTH,360,180,,,,,,,37.3274865,-80.8104701,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66964,,,,GPS,-80.8104701,37.3274865,SHELTER,GENPOPSHEL,101
-80.786882,37.083295,351051,Trinity Baptist Church-Pulaski,4008 Robinson Tract Road,PULASKI,PULASKI,,VA,24301,YES,,,,,,,BOTH,180,90,,YES,,,NO,NO,37.083295,-80.786882,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66965,,,,GPS,-80.786882,37.083295,SHELTER,GENPOPSHEL,101
-80.625625,37.288562,351052,Eggleston Fire Department,235 Fire House Road,EGGLESTON,GILES,,VA,24086,YES,,,,,,,BOTH,40,20,,,,,,,37.288562,-80.625625,,,,,,121742,New River Valley Chapter,,,,,,10 Hickok Street,Christianburg,VA,24073,,,,,,,,CLOSED,,,,,,,,,,,,,66966,,,,GPS,-80.625625,37.288562,SHELTER,GENPOPSHEL,101
-77.29006818,38.82033073,326045,DOUGLAS MACARTHUR SCHOOL AND RECREATION CENTER,1101 JANNEY'S LN,Fairfax,Fairfax, ,VA,22032,NO, , , , , , ,EVAC,173,86, , , , , , ,38.82033073,-77.29006818, , , , ,GENERAL,121129,ALEXANDRIA CHAPTER, , , , , ,123 North Alfred Street,Alexandria,VA,22314, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67102,100,M,A,GPS,-77.29006818,38.82033073,SHELTER,GENPOPSHEL,0
-77.47612854,37.53138712,335841,Siegel Center,1200 W. Broad St.,VCU/WEST,RICHMOND CITY, ,VA,23284,NO,1200 W. Broad St., ,VCU/WEST, ,VA,23284,BOTH,2500,1250, , , , , , ,37.53138712,-77.47612854, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67226,100,M,A,GPS,-77.47612854,37.53138712,SHELTER,GENPOPSHEL,0
-81.90758682,37.30269756,335743,Twin Valley High School,14449 Dismal River Road,PILGRIMS KNOB,BUCHANAN, ,VA,24634,YES,na, ,PILGRIMS KNOB, ,VA,24634,EVAC,400,0, , , , , , ,37.30269756,-81.90758682,NO, ,NO, ,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,3526,CLOSED,2020/10/30 12:00:00+00,2012/11/01 00:00:00+00,MIDDAY,2,,,,2,,12213,Hurricane Sandy - VA,UNK,67265,100,M,A,GPS,-81.90758682,37.30269756,SHELTER,GENPOPSHEL,0
-77.68809701,38.18976704,326519,RIVERVIEW ELEMENTARY SCHOOL,7001 N ROXBURY RD,SPOTSYLVANIA,SPOTSYLVANIA, ,VA,22553,NO, , , , , , ,EVAC,440,220, , , , ,YES, ,38.18976704,-77.68809701, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67286,100,M,A,GPS,-77.68809701,38.18976704,SHELTER,OTHER,0
-79.93523532,37.42449758,330618,Central Academy Middle School,367 Poor Farm Rd,TROUTVILLE,BOTETOURT, ,VA,24175,YES,367 Poor Farm Rd, ,TROUTVILLE, ,VA,24175,BOTH,150,75, , , , , , ,37.42449758,-79.93523532, , , , ,GENERAL,121758,ROANOKE VALLEY CHAPTER, , , , , ,"352 CHURCH AVENUE, S. W.",ROANOKE,VA,24016, , , , ,5-Aug,GENERAL,,CLOSED,,,,,,,,,,,,,67330,100,M,A,GPS,-79.93523532,37.42449758,SHELTER,GENPOPSHEL,0
-78.61575623,37.80628065,326137,Yancey Elementary School,2585 EMERY LN,Esmont,Albemarle, ,VA,22937,NO, , , , , , ,EVAC,213,106, , , , , , ,37.80628065,-78.61575623, , , , ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67342,100,M,A,GPS,-78.61575623,37.80628065,SHELTER,GENPOPSHEL,0
-79.52104414,37.3401868,334129,Thomas Jefferson Elementary School,1255 Patriot Place,FOREST,BEDFORD, ,VA,24551,YES,1255 Patriot Place,Forest,BEDFORD, ,VA,24523,BOTH,803,274, , , , ,YES,YES,37.3401868,-79.52104414, , , , ,GENERAL,121485,HISTORIC VIRGINIA CHAPTER, , , , , ,403 OLEY ST,BEDFORD,VA,24523, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,67409,100,M,A,GPS,-79.52104414,37.3401868,SHELTER,GENPOPSHEL,0
-77.53222875,37.66047222,335779,Mount Vernon Middle School,7850 Carousel Lane,GLENALLEN,HENRICO, ,VA,23060,YES,7850 Carousel Lane,Richmond,GLENALLEN, ,VA,23060,BOTH,259,129, , , , , , ,37.66047222,-77.53222875, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67466,100,M,A,GPS,-77.53222875,37.66047222,SHELTER,GENPOPSHEL,0
-77.44191307,37.61563876,335782,Wilder Middle School,6900 Wilkerson Road,RICHMOND,HENRICO, ,VA,23227,YES,6900 Wilkerson Road,Richmond,RICHMOND, ,VA,23227,BOTH,363,181, , , , , , ,37.61563876,-77.44191307, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67500,100,M,A,GPS,-77.44191307,37.61563876,SHELTER,GENPOPSHEL,0
-79.74957775,37.83155057,330594,Sharon Elementary School,100 Sharon Circle,CLIFTON FORGE,ALLEGHANY, ,VA,24422,YES,100 Sharon Circle, ,CLIFTON FORGE, ,VA,24422,BOTH,90,45, , , , ,NO, ,37.83155057,-79.74957775,YES, ,NO, ,GENERAL,121758,ROANOKE VALLEY CHAPTER, , , , , ,"352 CHURCH AVENUE, S. W.",ROANOKE,VA,24016, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67597,100,M,A,GPS,-79.74957775,37.83155057,SHELTER,GENPOPSHEL,0
-78.9778005,38.09292281,326164,Augusta Expo,279 Expo Rd.,FISHERSVILLE,AUGUSTA, ,VA,22939,YES, , , , , , ,EVAC,1980,990, , , , , , ,38.09292281,-78.9778005, , , , ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,,CLOSED,,,,,,,,,,,,,67612,100,M,A,GPS,-78.9778005,38.09292281,SHELTER,GENPOPSHEL,0
-76.26576913,36.85673086,333334,J J Roberts Elementary,2600 E Princess Rd,NORFOLK,NORFOLK CITY, ,VA,23504,YES,2600 E Princess Rd, ,NORFOLK, ,VA,23504,POST,0,100, , , , , , ,36.85673086,-76.26576913, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,67656,100,M,A,GPS,-76.26576913,36.85673086,SHELTER,GENPOPSHEL,0
